flow_id,src_addr,src_port,dst_addr,dst_port,ip_prot,timestamp,flow_duration,down_up_ratio,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,pkt_len_std,bytes_per_s,pkt_per_s,fwd_pkt_per_s,bwd_pkt_per_s,fwd_pkt_cnt,fwd_pkt_len_tot,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,fwd_pkt_hdr_len_tot,fwd_pkt_hdr_len_min,fwd_non_empty_pkt_cnt,bwd_pkt_cnt,bwd_pkt_len_tot,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,bwd_pkt_hdr_len_tot,bwd_pkt_hdr_len_min,bwd_non_empty_pkt_cnt,iat_max,iat_min,iat_mean,iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,flag_SYN,flag_fin,flag_rst,flag_ack,flag_psh,fwd_flag_psh,bwd_flag_psh,flag_urg,fwd_flag_urg,bwd_flag_urg,flag_cwr,flag_ece,fwd_bulk_bytes_mean,fwd_bulk_pkt_mean,fwd_bulk_rate_mean,bwd_bulk_bytes_mean,bwd_bulk_pkt_mean,bwd_bulk_rate_mean,fwd_subflow_bytes_mean,fwd_subflow_pkt_mean,bwd_subflow_bytes_mean,bwd_subflow_pkt_mean,fwd_tcp_init_win_bytes,bwd_tcp_init_win_bytes,label
190.98.160.161-192.168.132.136-443-59632-17,190.98.160.161,443,192.168.132.136,59632,17,1782936758639528,0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24,24.0,24.0,24.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,-1,-1,NeedLabel
172.67.72.185-192.168.132.125-443-55102-6,172.67.72.185,443,192.168.132.125,55102,6,1782936758690074,88064568,0.0,139.0,0.0,58.5,4885.666667,69.897544,2.657141,0.045421,0.045421,0.0,4,234,139.0,0.0,58.5,69.897544,80,20,2,0,0,0.0,0.0,0.0,0.0,0,0,0,48494534.0,296672.0,29354856.0,25583999.810366,88064568,48494534.0,296672.0,29354856.0,25583999.810366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48494534.0,39273362.0,43883948.0,6520353.251688,0,0,0,4,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.333333,0.0,0.0,160,-1,NeedLabel
138.255.98.138-192.168.132.60-443-52010-6,138.255.98.138,443,192.168.132.60,52010,6,1782936758952419,486682,0.0,1244.0,0.0,622.0,773768.0,879.640836,2556.083849,4.10946,4.10946,0.0,2,1244,1244.0,0.0,622.0,879.640836,40,20,1,0,0,0.0,0.0,0.0,0.0,0,0,0,486682.0,486682.0,486682.0,0.0,486682,486682.0,486682.0,486682.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,2.0,0.0,0.0,956,-1,NeedLabel
192.168.132.79-64.176.3.116-34600-123-17,192.168.132.79,34600,64.176.3.116,123,17,1782936761784395,94357,1.0,48.0,48.0,48.0,0.0,0.0,1017.412593,21.196096,10.598048,10.598048,1,48,48.0,48.0,48.0,0.0,8,8,1,1,48,48.0,0.0,48.0,0.0,8,8,1,94357.0,94357.0,94357.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,1.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-40379-10002-17,192.168.132.100,40379,255.255.255.255,10002,17,1782936762724447,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-46784-10001-17,192.168.132.10,46784,255.255.255.255,10001,17,1782936764456188,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
104.208.203.89-192.168.132.34-443-49421-6,104.208.203.89,443,192.168.132.34,49421,6,1782936766186527,0,0.0,302.0,302.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1,302,302.0,302.0,302.0,0.0,20,20,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,1.0,0.0,0.0,182,-1,NeedLabel
192.168.132.79-216.238.112.29-37660-123-17,192.168.132.79,37660,216.238.112.29,123,17,1782936769879818,226051,1.0,48.0,48.0,48.0,0.0,0.0,424.682926,8.847561,4.42378,4.42378,1,48,48.0,48.0,48.0,0.0,8,8,1,1,48,48.0,0.0,48.0,0.0,8,8,1,226051.0,226051.0,226051.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,48.0,1.0,-1,-1,NeedLabel
52.97.106.50-192.168.132.60-443-59666-17,52.97.106.50,443,192.168.132.60,59666,17,1782936774107543,26,0.0,40.0,31.0,34.25,18.25,4.272002,5269230.769231,153846.153846,153846.153846,0.0,4,137,40.0,31.0,34.25,4.272002,32,8,4,0,0,0.0,0.0,0.0,0.0,0,0,0,24.0,0.0,8.666667,13.316656,26,24.0,0.0,8.666667,13.316656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,137.0,4.0,5269230.769231,0.0,0.0,0.0,137.0,4.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-53575-10001-17,192.168.132.10,53575,255.255.255.255,10001,17,1782936774463273,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
162.159.207.7-192.168.132.64-3478-55142-17,162.159.207.7,3478,192.168.132.64,55142,17,1782936775032622,0,0.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1,104,104.0,104.0,104.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0.0,0.0,-1,-1,NeedLabel
54.230.124.119-192.168.132.125-80-56989-6,54.230.124.119,80,192.168.132.125,56989,6,1782936775033406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,32,32,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,-1,NeedLabel
192.168.132.79-142.251.156.2-58893-443-17,192.168.132.79,58893,142.251.156.2,443,17,1782936775424814,4162700,1.1875,1252.0,26.0,344.142857,224143.399586,473.437852,5787.109328,16.816009,7.687318,9.128691,32,14680,1252.0,31.0,458.75,570.653502,256,8,32,38,9410,1252.0,0.0,247.631579,352.467167,304,8,38,1572945.0,1.0,60328.985507,223163.754477,4087156,1629379.0,2.0,131843.741935,330543.918009,4111064,1572945.0,1.0,111109.837838,299000.106897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6307.0,6.0,627999.601713,4757.0,7.0,1336611.407699,7340.0,16.0,4705.0,19.0,-1,-1,NeedLabel
192.168.132.79-108.177.123.101-35682-443-17,192.168.132.79,35682,108.177.123.101,443,17,1782936775692018,184915,2.4,1252.0,24.0,621.0,326024.625,570.985661,57091.095909,91.934132,27.039451,64.894681,5,5044,1252.0,36.0,1008.8,543.811732,40,8,5,12,5513,1252.0,0.0,459.416667,519.459065,96,8,12,77126.0,2.0,11557.1875,22454.393507,107789,53219.0,4.0,26947.25,30213.021844,134526,77339.0,2.0,12229.636364,23954.181895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2741.5,5.5,165225.252373,5044.0,5.0,5513.0,12.0,-1,-1,NeedLabel
192.168.132.79-142.251.154.119-53075-443-17,192.168.132.79,53075,142.251.154.119,443,17,1782936775700475,365436,1.8,1252.0,24.0,571.821429,323282.078042,568.578999,43813.417397,76.620804,27.364573,49.256231,10,7532,1252.0,31.0,753.2,620.19402,80,8,10,18,8479,1252.0,0.0,471.055556,528.877888,144,8,18,148670.0,0.0,13534.666667,32200.493583,365436,224934.0,3.0,40604.0,73510.744812,315254,148670.0,0.0,18544.352941,38923.536124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2767.333333,5.0,51869.021661,7532.0,10.0,8479.0,18.0,-1,-1,NeedLabel
192.168.132.79-216.239.32.181-46623-443-17,192.168.132.79,46623,216.239.32.181,443,17,1782936775701248,185788,1.5,1252.0,28.0,563.8,307260.168421,554.310534,60692.832691,107.649579,43.059832,64.589747,8,5754,1252.0,31.0,719.25,604.684274,64,8,8,12,5522,1252.0,0.0,460.166667,518.410654,96,8,12,55403.0,1.0,9778.315789,17308.244317,130385,53104.0,2.0,18626.428571,24165.214151,134618,76159.0,1.0,12238.0,23458.178851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4761.0,7.0,1359120.75364,5754.0,8.0,5522.0,12.0,-1,-1,NeedLabel
192.168.132.79-142.251.156.2-34492-443-17,192.168.132.79,34492,142.251.156.2,443,17,1782936775717915,622999,1.142857,1252.0,24.0,472.05,316451.777119,562.540467,45462.352267,96.308341,44.943892,51.364448,28,19378,1252.0,31.0,692.071429,609.166214,224,8,28,32,8945,1252.0,0.0,279.53125,443.952408,256,8,32,78637.0,0.0,10559.305085,17773.68332,622999,103919.0,1.0,23074.037037,30315.669202,555654,147931.0,0.0,17924.322581,30951.728835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5765.5,5.5,127716.367986,2212.0,5.0,216487.782599,19378.0,28.0,8945.0,32.0,-1,-1,NeedLabel
192.168.132.79-64.233.186.154-40777-443-17,192.168.132.79,40777,64.233.186.154,443,17,1782936775755052,163921,0.785714,1252.0,42.0,847.08,300104.493333,547.817938,129190.280684,152.512491,85.406995,67.105496,14,13540,1252.0,255.0,967.142857,467.400809,112,8,14,11,7637,1252.0,0.0,694.272727,624.805584,88,8,11,53172.0,2.0,6830.041667,17345.396273,163921,53204.0,2.0,12609.307692,22322.716055,109247,53190.0,99.0,10924.7,21925.07048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13540.0,14.0,7637.0,11.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-49603-10001-17,192.168.132.10,49603,255.255.255.255,10001,17,1782936784476250,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-39586-10002-17,192.168.132.101,39586,255.255.255.255,10002,17,1782936788426100,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-52695-10002-17,192.168.132.100,52695,255.255.255.255,10002,17,1782936792724871,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.79-10.11.12.13-40906-53-17,192.168.132.79,40906,10.11.12.13,53,17,1782936793142549,780,1.0,388.0,44.0,216.0,59168.0,243.244733,553846.153846,2564.102564,1282.051282,1282.051282,1,44,44.0,44.0,44.0,0.0,8,8,1,1,388,388.0,0.0,388.0,0.0,8,8,1,780.0,780.0,780.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,388.0,1.0,-1,-1,NeedLabel
0.0.0.0-255.255.255.255-68-67-17,0.0.0.0,68,255.255.255.255,67,17,1782936794004009,1033866,0.0,310.0,300.0,303.333333,33.333333,5.773503,880.191437,2.90173,2.90173,0.0,3,910,310.0,300.0,303.333333,5.773503,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,907480.0,126386.0,516933.0,552316.864144,1033866,907480.0,126386.0,516933.0,552316.864144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,3.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-68-67-17,192.168.132.101,68,255.255.255.255,67,17,1782936794006255,1033404,0.0,326.0,316.0,319.333333,33.333333,5.773503,927.033377,2.903027,2.903027,0.0,3,958,326.0,316.0,319.333333,5.773503,24,8,3,0,0,0.0,0.0,0.0,0.0,0,0,0,909333.0,124071.0,516702.0,555264.085208,1033404,909333.0,124071.0,516702.0,555264.085208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,3.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-38532-10001-17,192.168.132.10,38532,255.255.255.255,10001,17,1782936794495693,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-58118-10001-17,192.168.132.10,58118,255.255.255.255,10001,17,1782936804505226,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.136-190.98.160.131-49664-443-17,192.168.132.136,49664,190.98.160.131,443,17,1782936807331202,0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,25,25.0,25.0,25.0,0.0,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,-1,-1,NeedLabel
192.168.132.1-192.168.132.136-59966-7680-6,192.168.132.1,59966,192.168.132.136,7680,6,1782936807380964,8004700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249853,0.249853,0.0,2,0,0.0,0.0,0.0,0.0,64,32,0,0,0,0.0,0.0,0.0,0.0,0,0,0,8004700.0,8004700.0,8004700.0,0.0,8004700,8004700.0,8004700.0,8004700.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004700.0,8004700.0,8004700.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65535,-1,NeedLabel
34.107.243.93-192.168.132.79-443-47720-6,34.107.243.93,443,192.168.132.79,47720,6,1782936813098421,286,0.5,28.0,0.0,17.333333,229.333333,15.143756,181818.181818,10489.51049,6993.006993,3496.503497,2,24,24.0,0.0,12.0,16.970563,64,32,1,1,28,28.0,0.0,28.0,0.0,32,32,1,203.0,83.0,143.0,84.852814,286,286.0,286.0,286.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,28.0,1.0,159,5,NeedLabel
192.168.132.64-224.0.0.251-5353-5353-17,192.168.132.64,5353,224.0.0.251,5353,17,1782936814443087,0,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60,60.0,60.0,60.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-42032-10001-17,192.168.132.10,42032,255.255.255.255,10001,17,1782936814514373,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
162.159.134.234-192.168.132.30-443-47428-6,162.159.134.234,443,192.168.132.30,47428,6,1782936815757559,6651976,0.0,742.0,81.0,306.666667,142200.333333,377.094595,138.304768,0.450994,0.450994,0.0,3,920,742.0,81.0,306.666667,377.094595,96,32,3,0,0,0.0,0.0,0.0,0.0,0,0,0,5184209.0,1467767.0,3325988.0,2627921.340086,6651976,5184209.0,1467767.0,3325988.0,2627921.340086,0,0.0,0.0,0.0,0.0,1467767.0,1467767.0,1467767.0,0.0,5184209.0,5184209.0,5184209.0,0.0,0,0,0,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,306.666667,1.0,0.0,0.0,135,-1,NeedLabel
157.240.197.40-192.168.132.30-443-44317-17,157.240.197.40,443,192.168.132.30,44317,17,1782936816050451,73386,0.0,48.0,31.0,39.5,144.5,12.020815,1076.499605,27.253155,27.253155,0.0,2,79,48.0,31.0,39.5,12.020815,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,73386.0,73386.0,73386.0,0.0,73386,73386.0,73386.0,73386.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.101-255.255.255.255-48951-10002-17,192.168.132.101,48951,255.255.255.255,10002,17,1782936818426946,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.100-255.255.255.255-46402-10002-17,192.168.132.100,46402,255.255.255.255,10002,17,1782936822725345,0,0.0,154.0,154.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154,154.0,154.0,154.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.30-192.168.132.255-57621-57621-17,192.168.132.30,57621,192.168.132.255,57621,17,1782936823979086,3015673,0.0,40.0,40.0,40.0,0.0,0.0,26.528075,0.663202,0.663202,0.0,2,80,40.0,40.0,40.0,0.0,16,8,2,0,0,0.0,0.0,0.0,0.0,0,0,0,3015673.0,3015673.0,3015673.0,0.0,3015673,3015673.0,3015673.0,3015673.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.10-255.255.255.255-43758-10001-17,192.168.132.10,43758,255.255.255.255,10001,17,1782936824536496,0,0.0,243.0,243.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1,243,243.0,243.0,243.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.30-224.0.0.251-5353-5353-17,192.168.132.30,5353,224.0.0.251,5353,17,1782936824979966,30724470,0.0,45.0,45.0,45.0,0.0,0.0,20.504829,0.455663,0.455663,0.0,14,630,45.0,45.0,45.0,0.0,112,8,14,0,0,0.0,0.0,0.0,0.0,0,0,0,6013964.0,1470148.0,2363420.769231,1130559.80257,30724470,6013964.0,1470148.0,2363420.769231,1130559.80257,0,0.0,0.0,0.0,0.0,16631650.0,16631650.0,16631650.0,0.0,6013964.0,6013964.0,6013964.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,-1,-1,NeedLabel
192.168.132.36-224.0.0.251-5353-5353-17,192.168.132.36,5353,224.0.0.251,5353,17,1782936825082589,36641680,0.0,171.0,39.0,160.0,1452.0,38.105118,52.399344,0.327496,0.327496,0.0,12,1920,171.0,39.0,160.0,38.105118,96,8,12,0,0,0.0,0.0,0.0,0.0,0,0,0,8087835.0,1936381.0,3331061.818182,2112242.214507,36641680,8087835.0,1936381.0,3331061.818182,2112242.214507,0,0.0,0.0,0.0,0.0,8088294.0,2244053.0,5763732.0,3100002.693432,8087835.0,5441165.0,6450161.333333,1430958.390139,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0,0.0,-1,-1,NeedLabel
190.98.160.131-192.168.132.136-443-59370-17,190.98.160.131,443,192.168.132.136,59370,17,1782936829974125,0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26,26.0,26.0,26.0,0.0,8,8,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,-1,-1,NeedLabel
